id,id_label,resolved,first_observed,last_observed,observations,min_cust_aff,max_cust_aff,min_start,max_etr,last_cause,longitude,latitude,county,neighborhood
83058,83058,1,2022-09-24T20:47:23Z,2022-09-25T09:07:20Z,72,1003,1005,2022-09-24T20:26:40Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.83505,44.67405,Halifax,
68325,68325,1,2022-09-24T01:24:41Z,2022-09-25T08:57:13Z,177,4,4,2022-09-24T01:14:11Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.60107,44.6593,Halifax,North End
71124,71124,1,2022-09-24T04:35:57Z,2022-09-25T08:57:13Z,158,4,4,2022-09-24T03:52:36Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.63675,44.65006,Halifax,Fairview
75024,75024,1,2022-09-24T12:25:52Z,2022-09-25T08:57:13Z,121,4,4,2022-09-24T04:49:26Z,2022-09-27T17:00:00Z,High Winds and Rain,-65.469,44.75196,Annapolis,
76230,76230,1,2022-09-24T14:26:09Z,2022-09-25T08:57:13Z,109,4,4,2022-09-24T05:43:04Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.16945,46.12339,Cape Breton,
76581,76581,1,2022-09-24T15:06:19Z,2022-09-25T08:57:13Z,105,4,4,2022-09-24T14:47:22Z,2022-09-26T02:00:00Z,High Winds and Rain,-62.96463,45.18195,Colchester,
76592,76592,1,2022-09-24T15:06:19Z,2022-09-25T08:57:13Z,105,4,4,2022-09-24T12:09:59Z,2022-09-27T02:00:00Z,High Winds and Rain,-65.42962,44.76472,Annapolis,
77166,77166,1,2022-09-24T15:36:21Z,2022-09-25T08:57:13Z,102,4,4,2022-09-24T00:06:24Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.79449,44.47678,Halifax,
77351,77351,1,2022-09-24T15:56:22Z,2022-09-25T08:57:13Z,100,4,4,2022-09-24T02:48:01Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.21263,45.37846,Colchester,
78313,78313,1,2022-09-24T16:56:30Z,2022-09-25T08:57:13Z,94,4,4,2022-09-24T16:36:55Z,2022-09-27T17:00:00Z,High Winds and Rain,-65.48196,44.76115,Annapolis,
82454,82454,1,2022-09-24T20:27:11Z,2022-09-25T08:57:13Z,73,4,4,2022-09-24T01:37:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.6167,44.60209,Halifax,Thornhill Park
83403,83403,1,2022-09-24T21:07:03Z,2022-09-25T08:57:13Z,69,4,4,2022-09-24T20:43:33Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68538,44.86761,Halifax,
83695,83695,1,2022-09-24T21:27:09Z,2022-09-25T08:57:13Z,67,4,4,,,,-63.63134,44.63642,Halifax,Armdale
71450,71450,1,2022-09-24T04:55:52Z,2022-09-25T08:47:12Z,155,4,4,2022-09-24T04:38:02Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68278,44.63137,Halifax,Beechville
75417,75417,1,2022-09-24T13:16:01Z,2022-09-25T08:47:12Z,115,4,4,,,,-63.66732,44.84326,Halifax,
78488,78488,1,2022-09-24T17:06:37Z,2022-09-25T08:47:12Z,92,4,4,2022-09-24T11:23:29Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.29685,45.05325,Kings,
78491,78491,1,2022-09-24T17:06:37Z,2022-09-25T08:47:12Z,92,4,4,2022-09-24T16:42:28Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68211,44.82872,Halifax,
81415,81415,1,2022-09-24T19:46:56Z,2022-09-25T08:47:12Z,76,4,4,,,,-63.50829,44.67901,Halifax,Woodlawn
81742,81742,1,2022-09-24T19:56:52Z,2022-09-25T08:47:12Z,75,4,4,2022-09-24T19:36:55Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.94767,44.66494,Halifax,
84430,84430,1,2022-09-24T21:57:04Z,2022-09-25T08:47:12Z,63,4,4,2022-09-24T21:36:54Z,2022-09-27T17:00:00Z,High Winds and Rain,-65.58883,44.69445,Annapolis,
85655,85655,1,2022-09-24T22:58:31Z,2022-09-25T08:47:12Z,57,4,4,2022-09-24T00:06:24Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.71955,44.54892,Halifax,
87200,87200,1,2022-09-24T23:49:12Z,2022-09-25T08:47:12Z,52,4,4,2022-09-24T23:27:25Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.76924,44.51158,Halifax,
69346,69346,1,2022-09-24T03:05:22Z,2022-09-25T08:37:13Z,165,4,4,,,,-63.51141,44.68336,Halifax,Woodlawn
75600,75600,1,2022-09-24T13:25:58Z,2022-09-25T08:37:13Z,113,4,4,2022-09-24T13:05:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.66904,44.81371,Halifax,
76798,76798,1,2022-09-24T15:16:22Z,2022-09-25T08:37:13Z,102,4,4,,,,-63.40733,45.08811,Hants,
80492,80492,1,2022-09-24T18:56:50Z,2022-09-25T08:37:13Z,80,4,4,2022-09-24T18:34:29Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68799,44.76803,Halifax,Lower Sackville
81271,81271,1,2022-09-24T19:36:47Z,2022-09-25T08:37:13Z,76,4,4,2022-09-24T19:13:11Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.70147,44.76387,Halifax,
82830,82830,1,2022-09-24T20:38:04Z,2022-09-25T08:37:13Z,70,4,4,2022-09-24T03:22:39Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.54252,45.03071,Hants,
85223,85223,1,2022-09-24T22:38:16Z,2022-09-25T08:37:13Z,58,4,4,,,,-63.70473,44.63931,Halifax,Lakeside
85940,85940,1,2022-09-24T23:09:50Z,2022-09-25T08:37:13Z,55,4,4,2022-09-24T22:44:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.79438,44.83905,Halifax,
86254,86254,1,2022-09-24T23:18:18Z,2022-09-25T08:37:13Z,54,4,4,2022-09-24T22:55:45Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.71349,44.56177,Halifax,
86959,86959,1,2022-09-24T23:49:12Z,2022-09-25T08:37:13Z,51,4,4,,,,-62.66386,45.55975,Pictou,
68811,68811,1,2022-09-24T02:24:59Z,2022-09-25T08:27:13Z,168,4,4,2022-09-24T02:14:19Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.2694,45.26723,Colchester,
69152,69152,1,2022-09-24T02:55:14Z,2022-09-25T08:27:13Z,165,4,4,2022-09-24T02:48:31Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.52337,44.6662,Halifax,Portland Estates
69246,69246,1,2022-09-24T02:55:14Z,2022-09-25T08:27:13Z,165,1267,1274,2022-09-24T00:40:18Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.66167,44.79745,Halifax,
70132,70132,1,2022-09-24T03:46:08Z,2022-09-25T08:27:13Z,160,4,4,2022-09-24T03:30:49Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.89197,44.63234,Halifax,
71149,71149,1,2022-09-24T04:35:57Z,2022-09-25T08:27:13Z,155,4,4,2022-09-24T04:20:17Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.29135,45.32942,Colchester,
75089,75089,1,2022-09-24T12:35:52Z,2022-09-25T08:27:13Z,117,4,4,2022-09-24T12:15:00Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68683,44.80799,Halifax,
77328,77328,1,2022-09-24T15:56:22Z,2022-09-25T08:27:13Z,97,4,4,2022-09-24T04:48:11Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.21969,45.82696,Cumberland,
80148,80148,1,2022-09-24T18:46:55Z,2022-09-25T08:27:13Z,80,4,4,2022-09-24T02:18:53Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.52079,44.67103,Halifax,Portland Estates
80342,80342,1,2022-09-24T18:56:50Z,2022-09-25T08:27:13Z,79,4,4,,,,-63.5268,44.65501,Halifax,Russell Lake
80999,80999,1,2022-09-24T19:16:54Z,2022-09-25T08:27:13Z,77,4,4,2022-09-24T18:57:25Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.51866,44.66174,Halifax,Portland Estates
81033,81033,1,2022-09-24T19:26:45Z,2022-09-25T08:27:13Z,76,4,4,,,,-64.22199,45.81904,Cumberland,
81945,81945,1,2022-09-24T20:07:06Z,2022-09-25T08:27:13Z,72,4,4,2022-09-24T19:47:49Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.52114,44.66334,Halifax,Portland Estates
81994,81994,1,2022-09-24T20:07:06Z,2022-09-25T08:27:13Z,72,4,4,2022-09-24T19:41:51Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.50208,44.68443,Halifax,Woodlawn
82015,82015,1,2022-09-24T20:07:06Z,2022-09-25T08:27:13Z,72,4,4,2022-09-24T04:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.51259,45.40836,Guysborough,
82171,82171,1,2022-09-24T20:17:05Z,2022-09-25T08:27:13Z,71,4,4,2022-09-24T04:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.51067,45.39948,Guysborough,
82461,82461,1,2022-09-24T20:27:11Z,2022-09-25T08:27:13Z,70,4,4,2022-09-24T04:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.49817,45.38715,Guysborough,
82463,82463,1,2022-09-24T20:27:11Z,2022-09-25T08:27:13Z,70,4,4,2022-09-24T04:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.50096,45.31471,Guysborough,
82464,82464,1,2022-09-24T20:27:11Z,2022-09-25T08:27:13Z,70,4,4,2022-09-24T04:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.25388,45.51541,Guysborough,
82525,82525,1,2022-09-24T20:27:11Z,2022-09-25T08:27:13Z,70,4,4,2022-09-24T04:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.26911,45.47032,Guysborough,
82813,82813,1,2022-09-24T20:38:04Z,2022-09-25T08:27:13Z,69,4,4,2022-09-24T03:22:39Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.54025,45.02857,Hants,
83616,83616,1,2022-09-24T21:17:12Z,2022-09-25T08:27:13Z,65,4,4,2022-09-24T20:50:38Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.51449,44.66593,Halifax,Portland Estates
84215,84215,1,2022-09-24T21:47:09Z,2022-09-25T08:27:13Z,62,4,4,2022-09-24T21:24:17Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.6873,44.7217,Halifax,
85987,85987,1,2022-09-24T23:09:50Z,2022-09-25T08:27:13Z,54,4,4,2022-09-24T22:46:33Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.69213,44.82058,Halifax,
86932,86932,1,2022-09-24T23:49:12Z,2022-09-25T08:27:13Z,50,4,4,,,,-63.44362,45.42802,Colchester,
68895,68895,1,2022-09-24T02:35:03Z,2022-09-25T08:17:15Z,166,4,4,,,,-63.27377,45.25974,Colchester,
72630,72630,1,2022-09-24T07:25:54Z,2022-09-25T08:17:15Z,142,556,558,2022-09-24T03:52:42Z,2022-09-28T17:00:00Z,High Winds and Rain,-61.25349,45.75551,Inverness,
72995,72995,1,2022-09-24T09:15:50Z,2022-09-25T08:17:15Z,136,4,4,,,,-64.22544,45.82199,Cumberland,
73563,73563,1,2022-09-24T10:05:49Z,2022-09-25T08:17:15Z,131,36,36,2022-09-24T07:34:06Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.8868,45.6552,Richmond,
75154,75154,1,2022-09-24T12:45:54Z,2022-09-25T08:17:15Z,115,4,4,,,,-64.48032,45.08782,Kings,
76519,76519,1,2022-09-24T14:56:15Z,2022-09-25T08:17:15Z,102,4,4,,,,-60.1758,46.15818,Cape Breton,
78829,78829,1,2022-09-24T17:26:39Z,2022-09-25T08:17:15Z,87,4,4,2022-09-24T17:04:30Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.1941,45.60696,Richmond,
80244,80244,1,2022-09-24T18:46:55Z,2022-09-25T08:17:15Z,79,4,4,2022-09-24T18:18:09Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.49493,44.42775,Lunenburg,
80713,80713,1,2022-09-24T19:06:57Z,2022-09-25T08:17:15Z,77,4,4,2022-09-24T18:43:35Z,2022-09-30T02:00:00Z,High Winds and Rain,-64.19528,45.82601,Cumberland,
81468,81468,1,2022-09-24T19:46:56Z,2022-09-25T08:17:15Z,73,4,4,,,,-64.60769,44.49666,Lunenburg,
81531,81531,1,2022-09-24T19:46:56Z,2022-09-25T08:17:15Z,73,4,4,2022-09-24T05:02:49Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.50888,44.36546,Lunenburg,
81770,81770,1,2022-09-24T19:56:52Z,2022-09-25T08:17:15Z,72,4,4,2022-09-24T19:32:43Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.49292,44.43808,Lunenburg,
82465,82465,1,2022-09-24T20:27:11Z,2022-09-25T08:17:15Z,69,4,4,2022-09-24T20:00:23Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.67164,44.71731,Halifax,Bedford Waterfront 
82523,82523,1,2022-09-24T20:27:11Z,2022-09-25T08:17:15Z,69,4,4,2022-09-24T20:06:23Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.52829,44.49569,Lunenburg,
82737,82737,1,2022-09-24T20:38:04Z,2022-09-25T08:17:15Z,68,4,4,2022-09-24T19:47:22Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.56502,45.01238,Kings,
83059,83059,1,2022-09-24T20:47:23Z,2022-09-25T08:17:15Z,67,4,4,2022-09-24T19:47:22Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.67042,44.95542,Kings,
83312,83312,1,2022-09-24T20:56:55Z,2022-09-25T08:17:15Z,66,4,4,2022-09-24T20:37:34Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.51106,44.36594,Lunenburg,
